id,name,location,state,city,ranking,cr360,nirf,branch,exams,rating,fees,type,links,gallery,unv_links,unv_gallery
8538,"Valia Institute of Technology, Valia","Valia,Gujarat",Gujarat,Valia,No Ranking,,,BE Mechanical Engineering,"JEE Main,",1.5/5,['₹1.84 Lakhs'],Private,https://careers360.com/colleges/valia-institute-of-technology-valia,https://www.careers360.com/colleges/valia-institute-of-technology-valia?gallery=true,https://careers360.com/university/valia-institute-of-technology-valia,https://www.careers360.com/university/valia-institute-of-technology-valia?gallery=true
8539,"Valia Koonambaikulathamma College of Engineering and Technology, Trivandrum","Thiruvananthapuram,Kerala",Kerala,Thiruvananthapuram,No Ranking,,,B.Tech Civil Engineering,"KEAM,",3.2/5,Not Mentioned,Private,https://careers360.com/colleges/valia-koonambaikulathamma-college-of-engineering-and-technology-trivandrum,https://www.careers360.com/colleges/valia-koonambaikulathamma-college-of-engineering-and-technology-trivandrum?gallery=true,https://careers360.com/university/valia-koonambaikulathamma-college-of-engineering-and-technology-trivandrum,https://www.careers360.com/university/valia-koonambaikulathamma-college-of-engineering-and-technology-trivandrum?gallery=true
8540,"Valia Polytechnic College, Valia","Bharuch,Gujarat",Gujarat,Bharuch,No Ranking,,,Diploma in Chemical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/valia-polytechnic-college-valia,https://www.careers360.com/colleges/valia-polytechnic-college-valia?gallery=true,https://careers360.com/university/valia-polytechnic-college-valia,https://www.careers360.com/university/valia-polytechnic-college-valia?gallery=true
8541,"Valivalam Desikar Polytechnic College, Nagapattinam","Nagapattinam,Tamil Nadu",Tamil Nadu,Nagapattinam,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/valivalam-desikar-polytechnic-college-nagapattinam,https://www.careers360.com/colleges/valivalam-desikar-polytechnic-college-nagapattinam?gallery=true,https://careers360.com/university/valivalam-desikar-polytechnic-college-nagapattinam,https://www.careers360.com/university/valivalam-desikar-polytechnic-college-nagapattinam?gallery=true
8542,"Vallabh Budhi Polytechnic, Navsari","Navsari,Gujarat",Gujarat,Navsari,No Ranking,,,Diploma in Computer Engineering,Not Mentioned,No Ratings,['₹1.08 Lakhs'],Private,https://careers360.com/colleges/vallabh-budhi-polytechnic-navsari,https://www.careers360.com/colleges/vallabh-budhi-polytechnic-navsari?gallery=true,https://careers360.com/university/vallabh-budhi-polytechnic-navsari,https://www.careers360.com/university/vallabh-budhi-polytechnic-navsari?gallery=true
8543,"Valliammai Polytechnic College, Kanchipuram","Kanchipuram,Tamil Nadu",Tamil Nadu,Kanchipuram,No Ranking,,,Diploma in Automobile Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/valliammai-polytechnic-college-kanchipuram,https://www.careers360.com/colleges/valliammai-polytechnic-college-kanchipuram?gallery=true,https://careers360.com/university/valliammai-polytechnic-college-kanchipuram,https://www.careers360.com/university/valliammai-polytechnic-college-kanchipuram?gallery=true
8544,"Valluvar College of Science and Management, Karur","Karur,Tamil Nadu",Tamil Nadu,Karur,No Ranking,,,Diploma in Banking and Finance,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/valluvar-college-of-science-and-management-karur,https://www.careers360.com/colleges/valluvar-college-of-science-and-management-karur?gallery=true,https://careers360.com/university/valluvar-college-of-science-and-management-karur,https://www.careers360.com/university/valluvar-college-of-science-and-management-karur?gallery=true
8545,"Vamanrao Ithape Polytechnic, Sangamner","Sangamner,Maharashtra",Maharashtra,Sangamner,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vamanrao-ithape-polytechnic-sangamner,https://www.careers360.com/colleges/vamanrao-ithape-polytechnic-sangamner?gallery=true,https://careers360.com/university/vamanrao-ithape-polytechnic-sangamner,https://www.careers360.com/university/vamanrao-ithape-polytechnic-sangamner?gallery=true
8546,"Vandayar Engineering College, Thanjavur","Thanjavur,Tamil Nadu",Tamil Nadu,Thanjavur,No Ranking,,,BE Artificial Intelligence and Data Science,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vandayar-engineering-college-thanjavur,https://www.careers360.com/colleges/vandayar-engineering-college-thanjavur?gallery=true,https://careers360.com/university/vandayar-engineering-college-thanjavur,https://www.careers360.com/university/vandayar-engineering-college-thanjavur?gallery=true
8547,"Vandayar Polytechnic College, Thanjavur","Thanjavur,Tamil Nadu",Tamil Nadu,Thanjavur,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vandayar-polytechnic-college-thanjavur,https://www.careers360.com/colleges/vandayar-polytechnic-college-thanjavur?gallery=true,https://careers360.com/university/vandayar-polytechnic-college-thanjavur,https://www.careers360.com/university/vandayar-polytechnic-college-thanjavur?gallery=true
8548,"Varadharajan Polytechnic College, Perambalur","Perambalur,Tamil Nadu",Tamil Nadu,Perambalur,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/varadharajan-polytechnic-college-perambalur,https://www.careers360.com/colleges/varadharajan-polytechnic-college-perambalur?gallery=true,https://careers360.com/university/varadharajan-polytechnic-college-perambalur,https://www.careers360.com/university/varadharajan-polytechnic-college-perambalur?gallery=true
8549,"Varadha Reddy College of Engineering, Warangal","Warangal,Telangana",Telangana,Warangal,No Ranking,,,B.Tech Computer Science Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/varadha-reddy-college-of-engineering-warangal,https://www.careers360.com/colleges/varadha-reddy-college-of-engineering-warangal?gallery=true,https://careers360.com/university/varadha-reddy-college-of-engineering-warangal,https://www.careers360.com/university/varadha-reddy-college-of-engineering-warangal?gallery=true
8550,"Varaha College of Architecture and Planning, Visakhapatnam","Visakhapatnam,Andhra Pradesh",Andhra Pradesh,Visakhapatnam,No Ranking,,,B.Arch,"JEE Main,National Aptitude Test in Architecture",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/varaha-college-of-architecture-and-planning-visakhapatnam,https://www.careers360.com/colleges/varaha-college-of-architecture-and-planning-visakhapatnam?gallery=true,https://careers360.com/university/varaha-college-of-architecture-and-planning-visakhapatnam,https://www.careers360.com/university/varaha-college-of-architecture-and-planning-visakhapatnam?gallery=true
8551,"Varaprasad Reddy Institute of Technology, Guntur","Guntur,Andhra Pradesh",Andhra Pradesh,Guntur,No Ranking,,,Diploma in Computer Engineering,"AP POLYCET,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/varaprasad-reddy-institute-of-technology-guntur,https://www.careers360.com/colleges/varaprasad-reddy-institute-of-technology-guntur?gallery=true,https://careers360.com/university/varaprasad-reddy-institute-of-technology-guntur,https://www.careers360.com/university/varaprasad-reddy-institute-of-technology-guntur?gallery=true
8552,"Vardey Devi Institute of Engineering and Technology, Jind","Julana,Haryana",Haryana,Julana,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,['₹2.60 Lakhs'],Private,https://careers360.com/colleges/vardey-devi-institute-of-engineering-and-technology-jind,https://www.careers360.com/colleges/vardey-devi-institute-of-engineering-and-technology-jind?gallery=true,https://careers360.com/university/vardey-devi-institute-of-engineering-and-technology-jind,https://www.careers360.com/university/vardey-devi-institute-of-engineering-and-technology-jind?gallery=true
8553,"Vardhaman College of Engineering, Hyderabad","Hyderabad,Telangana",Telangana,Hyderabad,NIRF Ranking: 151-200 | Careers360  Rating: AAAA,AAAA,151-200,B.Tech Computer Science and Engineering,"TS EAMCET,",4.5/5,['₹5.60 Lakhs'],Private,https://careers360.com/colleges/vardhaman-college-of-engineering-hyderabad,https://www.careers360.com/colleges/vardhaman-college-of-engineering-hyderabad?gallery=true,https://careers360.com/university/vardhaman-college-of-engineering-hyderabad,https://www.careers360.com/university/vardhaman-college-of-engineering-hyderabad?gallery=true
8554,"Varuvan Vadivelan Institute of Technology, Dharmapuri","Dharmapuri,Tamil Nadu",Tamil Nadu,Dharmapuri,No Ranking,,,B.Tech Information Technology,Not Mentioned,4.0/5,Not Mentioned,Private,https://careers360.com/colleges/varuvan-vadivelan-institute-of-technology-dharmapuri,https://www.careers360.com/colleges/varuvan-vadivelan-institute-of-technology-dharmapuri?gallery=true,https://careers360.com/university/varuvan-vadivelan-institute-of-technology-dharmapuri,https://www.careers360.com/university/varuvan-vadivelan-institute-of-technology-dharmapuri?gallery=true
8555,"Vasantdada Patil Pratishthan's Manohar Phalke College of Architecture, Mumbai","Mumbai,Maharashtra",Maharashtra,Mumbai,No Ranking,,,B.Arch,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vasantdada-patil-pratishthan's-manohar-phalke-college-of-architecture-mumbai,https://www.careers360.com/colleges/vasantdada-patil-pratishthan's-manohar-phalke-college-of-architecture-mumbai?gallery=true,https://careers360.com/university/vasantdada-patil-pratishthan's-manohar-phalke-college-of-architecture-mumbai,https://www.careers360.com/university/vasantdada-patil-pratishthan's-manohar-phalke-college-of-architecture-mumbai?gallery=true
8556,"VSI Pune - Vasantdada Sugar Institute, Pune","Pune,Maharashtra",Maharashtra,Pune,No Ranking,,,Post Graduate Diploma in Sugar Engineering,Not Mentioned,No Ratings,['₹60 K'],Private,https://careers360.com/colleges/vasantdada-sugar-institute-pune,https://www.careers360.com/colleges/vasantdada-sugar-institute-pune?gallery=true,https://careers360.com/university/vasantdada-sugar-institute-pune,https://www.careers360.com/university/vasantdada-sugar-institute-pune?gallery=true
8557,"Vasantha Murugu Polytechnic College, Nagapattinam","Nagapattinam,Tamil Nadu",Tamil Nadu,Nagapattinam,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vasantha-murugu-polytechnic-college-nagapattinam,https://www.careers360.com/colleges/vasantha-murugu-polytechnic-college-nagapattinam?gallery=true,https://careers360.com/university/vasantha-murugu-polytechnic-college-nagapattinam,https://www.careers360.com/university/vasantha-murugu-polytechnic-college-nagapattinam?gallery=true
8558,"Vasant Polytechnic College, Beed","Kaij,Maharashtra",Maharashtra,Kaij,No Ranking,,,Diploma in Computer Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vasant-polytechnic-college-beed,https://www.careers360.com/colleges/vasant-polytechnic-college-beed?gallery=true,https://careers360.com/university/vasant-polytechnic-college-beed,https://www.careers360.com/university/vasant-polytechnic-college-beed?gallery=true
8559,"Vasantrao More Polytechnic, Jalgaon","Parola,Maharashtra",Maharashtra,Parola,No Ranking,,,Diploma in Computer Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vasantrao-more-polytechnic-jalgaon,https://www.careers360.com/colleges/vasantrao-more-polytechnic-jalgaon?gallery=true,https://careers360.com/university/vasantrao-more-polytechnic-jalgaon,https://www.careers360.com/university/vasantrao-more-polytechnic-jalgaon?gallery=true
8561,"Vasantrao Naik Institute of Technology, Nanded","Nanded,Maharashtra",Maharashtra,Nanded,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vasantrao-naik-institute-of-technology-nanded,https://www.careers360.com/colleges/vasantrao-naik-institute-of-technology-nanded?gallery=true,https://careers360.com/university/vasantrao-naik-institute-of-technology-nanded,https://www.careers360.com/university/vasantrao-naik-institute-of-technology-nanded?gallery=true
8563,"Vasavi College of Engineering (VCE) - Vasavi College of Engineering, Hyderabad","Hyderabad,Telangana",Telangana,Hyderabad,NIRF Ranking: 201-300 | Careers360  Rating: AAAA,AAAA,201-300,BE Computer Science and Engineering,"TS EAMCET,",4.3/5,['₹5.60 Lakhs'],Private,https://careers360.com/colleges/vasavi-college-of-engineering-hyderabad,https://www.careers360.com/colleges/vasavi-college-of-engineering-hyderabad?gallery=true,https://careers360.com/university/vasavi-college-of-engineering-hyderabad,https://www.careers360.com/university/vasavi-college-of-engineering-hyderabad?gallery=true
8564,"Vasavi Jnana Peetha Polytechnic, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,Diploma in Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vasavi-jnana-peetha-polytechnic-bangalore,https://www.careers360.com/colleges/vasavi-jnana-peetha-polytechnic-bangalore?gallery=true,https://careers360.com/university/vasavi-jnana-peetha-polytechnic-bangalore,https://www.careers360.com/university/vasavi-jnana-peetha-polytechnic-bangalore?gallery=true
8565,"Vasavi Polytechnic, Banaganapalli","Kurnool,Andhra Pradesh",Andhra Pradesh,Kurnool,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vasavi-polytechnic-banaganapalli,https://www.careers360.com/colleges/vasavi-polytechnic-banaganapalli?gallery=true,https://careers360.com/university/vasavi-polytechnic-banaganapalli,https://www.careers360.com/university/vasavi-polytechnic-banaganapalli?gallery=true
8566,"Vashisth Polytechnic College, Sriganganagar","Suratgarh,Rajasthan",Rajasthan,Suratgarh,No Ranking,,,Diploma in Electrical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vashisth-polytechnic-college-sriganganagar,https://www.careers360.com/colleges/vashisth-polytechnic-college-sriganganagar?gallery=true,https://careers360.com/university/vashisth-polytechnic-college-sriganganagar,https://www.careers360.com/university/vashisth-polytechnic-college-sriganganagar?gallery=true
8567,"VVIT Guntur - Vasireddy Venkatadri Institute of Technology, Guntur","Guntur,Andhra Pradesh",Andhra Pradesh,Guntur,| Careers360  Rating: AAA+,AAA+,,B.Tech Computer Science and Engineering,"AP EAMCET,",4.2/5,['₹2.61 Lakhs'],Private,https://careers360.com/colleges/vasireddy-venkatadri-institute-of-technology-guntur,https://www.careers360.com/colleges/vasireddy-venkatadri-institute-of-technology-guntur?gallery=true,https://careers360.com/university/vasireddy-venkatadri-institute-of-technology-guntur,https://www.careers360.com/university/vasireddy-venkatadri-institute-of-technology-guntur?gallery=true
8568,"Vastu Kala Academy, Delhi","New Delhi,Delhi",Delhi,New Delhi,No Ranking,,,B.Arch,"JEE Main,National Aptitude Test in Architecture",3.6/5,['₹7.26 Lakhs'],Private,https://careers360.com/colleges/vastu-kala-academy-delhi,https://www.careers360.com/colleges/vastu-kala-academy-delhi?gallery=true,https://careers360.com/university/vastu-kala-academy-delhi,https://www.careers360.com/university/vastu-kala-academy-delhi?gallery=true
8569,"Vathsalya Institute of Science and Technology, Nalgonda","Nalgonda,Telangana",Telangana,Nalgonda,No Ranking,,,B.Tech Computer Science and Engineering,"TS EAMCET,",2.0/5,Not Mentioned,Private,https://careers360.com/colleges/vathsalya-institute-of-science-and-technology-nalgonda,https://www.careers360.com/colleges/vathsalya-institute-of-science-and-technology-nalgonda?gallery=true,https://careers360.com/university/vathsalya-institute-of-science-and-technology-nalgonda,https://www.careers360.com/university/vathsalya-institute-of-science-and-technology-nalgonda?gallery=true
8571,"VDA Degree College, Visakhapatnam","Visakhapatnam,Andhra Pradesh",Andhra Pradesh,Visakhapatnam,No Ranking,,,B.Sc Artificial Intelligence and Robotics Hons,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vda-degree-college-visakhapatnam,https://www.careers360.com/colleges/vda-degree-college-visakhapatnam?gallery=true,https://careers360.com/university/vda-degree-college-visakhapatnam,https://www.careers360.com/university/vda-degree-college-visakhapatnam?gallery=true
8572,"VDF School of Polytechnic, Latur","Latur,Maharashtra",Maharashtra,Latur,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vdf-school-of-polytechnic-latur,https://www.careers360.com/colleges/vdf-school-of-polytechnic-latur?gallery=true,https://careers360.com/university/vdf-school-of-polytechnic-latur,https://www.careers360.com/university/vdf-school-of-polytechnic-latur?gallery=true
8573,"Veda Extension Center, Mumbai","Mumbai,Maharashtra",Maharashtra,Mumbai,No Ranking,,,Diploma in Graphics and Web Designing,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/veda-extension-center-mumbai,https://www.careers360.com/colleges/veda-extension-center-mumbai?gallery=true,https://careers360.com/university/veda-extension-center-mumbai,https://www.careers360.com/university/veda-extension-center-mumbai?gallery=true
8574,"Vedang Institute of Technology, Bhubaneswar","Narangarh,Odisha",Odisha,Narangarh,No Ranking,,,B.Tech Civil Engineering,"JEE Main,Odisha Joint Entrance Examination",4.0/5,Not Mentioned,Private,https://careers360.com/colleges/vedang-institute-of-technology-bhubaneswar,https://www.careers360.com/colleges/vedang-institute-of-technology-bhubaneswar?gallery=true,https://careers360.com/university/vedang-institute-of-technology-bhubaneswar,https://www.careers360.com/university/vedang-institute-of-technology-bhubaneswar?gallery=true
8575,"Vedant College of Engineering and Technology, Bundi","Bundi,Rajasthan",Rajasthan,Bundi,No Ranking,,,Diploma in Electrical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vedant-college-of-engineering-and-technology-bundi,https://www.careers360.com/colleges/vedant-college-of-engineering-and-technology-bundi?gallery=true,https://careers360.com/university/vedant-college-of-engineering-and-technology-bundi,https://www.careers360.com/university/vedant-college-of-engineering-and-technology-bundi?gallery=true
8576,"Vedant Institute of Management and Technology, Ghaziabad","Ghaziabad,Uttar Pradesh",Uttar Pradesh,Ghaziabad,No Ranking,,,B.Tech Civil Engineering,"JEE Main,Uttar Pradesh Combined Entrance Examination",No Ratings,['₹2.63 Lakhs'],Private,https://careers360.com/colleges/vedant-institute-of-management-and-technology-ghaziabad,https://www.careers360.com/colleges/vedant-institute-of-management-and-technology-ghaziabad?gallery=true,https://careers360.com/university/vedant-institute-of-management-and-technology-ghaziabad,https://www.careers360.com/university/vedant-institute-of-management-and-technology-ghaziabad?gallery=true
8577,"Vedavyasa College of Architecture, Malappuram","Malappuram,Kerala",Kerala,Malappuram,No Ranking,,,B.Arch,"JEE Main,National Aptitude Test in Architecture",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vedavyasa-college-of-architecture-malappuram,https://www.careers360.com/colleges/vedavyasa-college-of-architecture-malappuram?gallery=true,https://careers360.com/university/vedavyasa-college-of-architecture-malappuram,https://www.careers360.com/university/vedavyasa-college-of-architecture-malappuram?gallery=true
8578,"Vedavyasa Institute of Technology, Malappuram","Kozhikode,Kerala",Kerala,Kozhikode,| Careers360  Rating: AA+,AA+,,B.Tech Computer Science and Engineering,"KEAM,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vedavyasa-institute-of-technology-malappuram,https://www.careers360.com/colleges/vedavyasa-institute-of-technology-malappuram?gallery=true,https://careers360.com/university/vedavyasa-institute-of-technology-malappuram,https://www.careers360.com/university/vedavyasa-institute-of-technology-malappuram?gallery=true
8579,"Vedhantha Institute of Technology, Villupuram","Padur,Tamil Nadu",Tamil Nadu,Padur,No Ranking,,,BE Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vedhantha-institute-of-technology-villupuram,https://www.careers360.com/colleges/vedhantha-institute-of-technology-villupuram?gallery=true,https://careers360.com/university/vedhantha-institute-of-technology-villupuram,https://www.careers360.com/university/vedhantha-institute-of-technology-villupuram?gallery=true
8580,"Vedica Institute of Technology, Bhopal","Bhopal,Madhya Pradesh",Madhya Pradesh,Bhopal,No Ranking,,,BE Civil Engineering,Not Mentioned,3.0/5,Not Mentioned,Private,https://careers360.com/colleges/vedica-institute-of-technology-bhopal,https://www.careers360.com/colleges/vedica-institute-of-technology-bhopal?gallery=true,https://careers360.com/university/vedica-institute-of-technology-bhopal,https://www.careers360.com/university/vedica-institute-of-technology-bhopal?gallery=true
8581,"Vedic Gurukul Institute of Engineering and Technology, Jaipur","Jaipur,Rajasthan",Rajasthan,Jaipur,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vedic-gurukul-institute-of-engineering-and-technology-jaipur,https://www.careers360.com/colleges/vedic-gurukul-institute-of-engineering-and-technology-jaipur?gallery=true,https://careers360.com/university/vedic-gurukul-institute-of-engineering-and-technology-jaipur,https://www.careers360.com/university/vedic-gurukul-institute-of-engineering-and-technology-jaipur?gallery=true
8582,"Vedvyas Polytechnic, Himmatnagar","Himmatnagar,Gujarat",Gujarat,Himmatnagar,No Ranking,,,Diploma in Computer Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/vedvyas-polytechnic-himmatnagar,https://www.careers360.com/colleges/vedvyas-polytechnic-himmatnagar?gallery=true,https://careers360.com/university/vedvyas-polytechnic-himmatnagar,https://www.careers360.com/university/vedvyas-polytechnic-himmatnagar?gallery=true
8583,"Veena Institute of Technical Education Women Polytechnic College, Karauli","Karauli,Rajasthan",Rajasthan,Karauli,No Ranking,,,Diploma in Electronics Engineering,Not Mentioned,No Ratings,['₹1.06 Lakhs'],Private,https://careers360.com/colleges/veena-institute-of-technical-education-women-polytechnic-college-karauli,https://www.careers360.com/colleges/veena-institute-of-technical-education-women-polytechnic-college-karauli?gallery=true,https://careers360.com/university/veena-institute-of-technical-education-women-polytechnic-college-karauli,https://www.careers360.com/university/veena-institute-of-technical-education-women-polytechnic-college-karauli?gallery=true
8584,"Veerammal College of Engineering, Dindigul","Dindigul,Tamil Nadu",Tamil Nadu,Dindigul,No Ranking,,,BE Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/veerammal-college-of-engineering-dindigul,https://www.careers360.com/colleges/veerammal-college-of-engineering-dindigul?gallery=true,https://careers360.com/university/veerammal-college-of-engineering-dindigul,https://www.careers360.com/university/veerammal-college-of-engineering-dindigul?gallery=true
8585,"Veerappa Nisty Engineering College, Shorapur","Yadgir,Karnataka",Karnataka,Yadgir,No Ranking,,,BE Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/veerappa-nisty-engineering-college-shorapur,https://www.careers360.com/colleges/veerappa-nisty-engineering-college-shorapur?gallery=true,https://careers360.com/university/veerappa-nisty-engineering-college-shorapur,https://www.careers360.com/university/veerappa-nisty-engineering-college-shorapur?gallery=true
8586,"Veerayatan Institute of Engineering, Haripar","Mandvi,Gujarat",Gujarat,Mandvi,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,['₹1.05 Lakhs'],Private,https://careers360.com/colleges/veerayatan-institute-of-engineering-haripar,https://www.careers360.com/colleges/veerayatan-institute-of-engineering-haripar?gallery=true,https://careers360.com/university/veerayatan-institute-of-engineering-haripar,https://www.careers360.com/university/veerayatan-institute-of-engineering-haripar?gallery=true
8589,"VKIT Bijnor - Veer Kunwar Institute of Technology, Bijnor","Alampur Dhapi,Uttar Pradesh",Uttar Pradesh,Alampur Dhapi,No Ranking,,,Diploma in Civil Engineering,"JEECUP,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/veer-kunwar-institute-of-technology-bijnor,https://www.careers360.com/colleges/veer-kunwar-institute-of-technology-bijnor?gallery=true,https://careers360.com/university/veer-kunwar-institute-of-technology-bijnor,https://www.careers360.com/university/veer-kunwar-institute-of-technology-bijnor?gallery=true
8594,"Velaga Nageswara Rao College of Engineering, Ponnur","Guntur,Andhra Pradesh",Andhra Pradesh,Guntur,No Ranking,,,Diploma in Computer Engineering,"AP POLYCET,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/velaga-nageswara-rao-college-of-engineering-ponnur,https://www.careers360.com/colleges/velaga-nageswara-rao-college-of-engineering-ponnur?gallery=true,https://careers360.com/university/velaga-nageswara-rao-college-of-engineering-ponnur,https://www.careers360.com/university/velaga-nageswara-rao-college-of-engineering-ponnur?gallery=true
8595,"VRSEC Vijayawada - Velagapudi Ramakrishna Siddhartha Engineering College, Vijayawada","Vijayawada,Andhra Pradesh",Andhra Pradesh,Vijayawada,NIRF Ranking: 151-200 | Careers360  Rating: AAAA,AAAA,151-200,B.Tech Computer Science and Engineering,"AP EAMCET,",4.2/5,['₹2.35 Lakhs'],Private,https://careers360.com/colleges/velagapudi-ramakrishna-siddhartha-engineering-college-vijayawada,https://www.careers360.com/colleges/velagapudi-ramakrishna-siddhartha-engineering-college-vijayawada?gallery=true,https://careers360.com/university/velagapudi-ramakrishna-siddhartha-engineering-college-vijayawada,https://www.careers360.com/university/velagapudi-ramakrishna-siddhartha-engineering-college-vijayawada?gallery=true
8596,"VCET Erode - Velalar College of Engineering and Technology, Erode","Erode,Tamil Nadu",Tamil Nadu,Erode,| Careers360  Rating: AAA+,AAA+,,BE Electronics and Communication Engineering,Not Mentioned,4.3/5,['₹2 Lakhs'],Private,https://careers360.com/colleges/velalar-college-of-engineering-and-technology-erode,https://www.careers360.com/colleges/velalar-college-of-engineering-and-technology-erode?gallery=true,https://careers360.com/university/velalar-college-of-engineering-and-technology-erode,https://www.careers360.com/university/velalar-college-of-engineering-and-technology-erode?gallery=true
8597,"VCET Madurai - Velammal College of Engineering and Technology, Madurai","Madurai,Tamil Nadu",Tamil Nadu,Madurai,| Careers360  Rating: AAA+,AAA+,,BE Computer Science and Engineering,Not Mentioned,3.5/5,Not Mentioned,Private,https://careers360.com/colleges/velammal-college-of-engineering-and-technology-madurai,https://www.careers360.com/colleges/velammal-college-of-engineering-and-technology-madurai?gallery=true,https://careers360.com/university/velammal-college-of-engineering-and-technology-madurai,https://www.careers360.com/university/velammal-college-of-engineering-and-technology-madurai?gallery=true
8598,"VEC Chennai - Velammal Engineering College, Chennai","Chennai,Tamil Nadu",Tamil Nadu,Chennai,| Careers360  Rating: AAA+,AAA+,,BE Computer Science and Engineering,Not Mentioned,3.8/5,['₹2.20 Lakhs'],Private,https://careers360.com/colleges/velammal-engineering-college-chennai,https://www.careers360.com/colleges/velammal-engineering-college-chennai?gallery=true,https://careers360.com/university/velammal-engineering-college-chennai,https://www.careers360.com/university/velammal-engineering-college-chennai?gallery=true
8599,"Velammal Institute of Technology, Thiruvallur","Chennai,Tamil Nadu",Tamil Nadu,Chennai,| Careers360  Rating: AAA,AAA,,BE Computer Science and Engineering,Not Mentioned,3.2/5,Not Mentioned,Private,https://careers360.com/colleges/velammal-institute-of-technology-thiruvallur,https://www.careers360.com/colleges/velammal-institute-of-technology-thiruvallur?gallery=true,https://careers360.com/university/velammal-institute-of-technology-thiruvallur,https://www.careers360.com/university/velammal-institute-of-technology-thiruvallur?gallery=true
8600,"VIT Chennai - Vellore Institute of Technology, Chennai Campus","Kelambakkam,Tamil Nadu",Tamil Nadu,Kelambakkam,No Ranking,,,B.Tech Computer Science and Engineering,"JEE Main,VIT Engineering Entrance Exam",4.5/5,Not Mentioned,Private,https://careers360.com/colleges/vellore-institute-of-technology-chennai-campus,https://www.careers360.com/colleges/vellore-institute-of-technology-chennai-campus?gallery=true,https://careers360.com/university/vellore-institute-of-technology-chennai-campus,https://www.careers360.com/university/vellore-institute-of-technology-chennai-campus?gallery=true
8601,"VIT Vellore - Vellore Institute of Technology, Vellore","Vellore,Tamil Nadu",Tamil Nadu,Vellore,NIRF Ranking: 11 | Careers360  Rating: AAAAA,AAAAA,11,B.Tech Computer Science and Engineering,"JEE Main,VIT Engineering Entrance Exam",4.4/5,Not Mentioned,Private,https://careers360.com/colleges/vellore-institute-of-technology-vellore,https://www.careers360.com/colleges/vellore-institute-of-technology-vellore?gallery=true,https://careers360.com/university/vellore-institute-of-technology-vellore,https://www.careers360.com/university/vellore-institute-of-technology-vellore?gallery=true
